,Date,Open,High,Low,Close,Adj Close,Volume
120,2008-03-31,55.6875114440918,55.94063949584961,54.5625114440918,55.29376220703125,32.177494049072266,9914705
121,2008-04-01,55.6875114440918,56.193763732910156,54.7031364440918,55.4062614440918,32.24296951293945,6034588
122,2008-04-02,55.6875114440918,57.93751525878906,55.6875114440918,56.3062629699707,32.7667121887207,6087024
123,2008-04-03,56.4468879699707,56.70001220703125,55.4062614440918,55.85626220703125,32.50484085083008,3883474
124,2008-04-04,56.22188949584961,56.22188949584961,54.506263732910156,55.57501220703125,32.34115982055664,5906537
125,2008-04-07,55.65938949584961,55.912513732910156,54.7031364440918,55.350013732910156,32.210243225097656,4088729
126,2008-04-08,55.2656364440918,55.37813949584961,53.55001449584961,53.943763732910156,31.39189338684082,5753811
127,2008-04-09,54.11251449584961,54.5625114440918,53.46563720703125,54.084388732910156,31.47372055053711,3776374
128,2008-04-10,54.0000114440918,55.5468864440918,53.803138732910156,55.15313720703125,32.09565734863281,7075297
129,2008-04-11,55.6875114440918,55.9687614440918,54.8437614440918,55.4062614440918,32.24296951293945,4012660
130,2008-04-15,55.068763732910156,56.53126525878906,54.11251449584961,56.25001525878906,32.73397445678711,6362785
131,2008-04-16,56.81251525878906,57.20626449584961,55.2656364440918,55.490638732910156,32.29207229614258,4725794
132,2008-04-17,56.334388732910156,58.95001220703125,55.71563720703125,57.62813949584961,33.53595733642578,14831167
133,2008-04-21,58.50001525878906,59.568763732910156,57.93751525878906,58.5562629699707,34.076080322265625,7639361
134,2008-04-22,58.50001525878906,60.18751525878906,57.93751525878906,59.51251220703125,34.6325569152832,8814769
135,2008-04-23,59.62501525878906,60.271888732910156,58.78126525878906,59.568763732910156,34.665279388427734,5265604
136,2008-04-24,60.18751525878906,60.30001449584961,56.95314025878906,57.459388732910156,33.43775939941406,8801780
137,2008-04-25,58.50001525878906,58.75313949584961,57.1500129699707,57.93751525878906,33.715999603271484,4095990
138,2008-04-28,57.9937629699707,59.287513732910156,57.93751525878906,58.162513732910156,33.84693145751953,4708244
139,2008-04-29,58.50001525878906,59.5406379699707,58.21876525878906,58.9781379699707,34.321571350097656,6497143
140,2008-04-30,59.568763732910156,60.131263732910156,59.06251525878906,59.37188720703125,34.55071258544922,6331377
141,2008-05-02,60.271888732910156,61.59376525878906,59.79376220703125,59.90626525878906,34.8616828918457,5658418
142,2008-05-05,60.693763732910156,61.03126525878906,59.23126220703125,59.62501525878906,34.69801712036133,7642293
143,2008-05-06,59.146888732910156,60.30001449584961,58.78126525878906,59.1187629699707,34.403404235839844,5061166
144,2008-05-07,59.06251525878906,59.45626449584961,57.37501525878906,58.2750129699707,33.91239547729492,4303106
145,2008-05-08,57.82501220703125,58.162513732910156,57.23439025878906,57.5718879699707,33.503231048583984,3642073
146,2008-05-09,56.81251525878906,58.725013732910156,56.36251449584961,57.23439025878906,33.306827545166016,8621761
147,2008-05-12,57.23439025878906,57.65626525878906,55.9687614440918,57.23439025878906,33.306827545166016,4890395
148,2008-05-13,57.48751449584961,57.82501220703125,56.92501449584961,57.40313720703125,33.405029296875,5056766
149,2008-05-14,56.25001525878906,57.79689025878906,56.25001525878906,57.48751449584961,33.45412826538086,2982486
150,2008-05-15,56.25001525878906,58.162513732910156,56.25001525878906,57.51564025878906,33.470497131347656,2646760
151,2008-05-16,57.93751525878906,58.1343879699707,57.26251220703125,57.96563720703125,33.73236846923828,4422288
152,2008-05-20,57.37501525878906,58.07814025878906,57.26251220703125,57.8531379699707,33.66690444946289,3464912
153,2008-05-21,56.53126525878906,59.06251525878906,56.53126525878906,58.21876525878906,33.87967300415039,3419088
154,2008-05-22,56.81251525878906,57.7125129699707,56.81251525878906,57.4312629699707,33.4213981628418,3558000
155,2008-05-23,57.09376525878906,57.881263732910156,56.25001525878906,56.475013732910156,32.86491394042969,4417028
156,2008-05-26,53.4375114440918,56.39064025878906,53.4375114440918,56.053138732910156,32.619415283203125,2605807
157,2008-05-27,56.13751220703125,56.756263732910156,54.11251449584961,54.365638732910156,31.637380599975586,3316550
158,2008-05-28,54.5625114440918,56.70001220703125,53.60626220703125,56.36251449584961,32.7994499206543,4505700
159,2008-05-29,56.95314025878906,57.93751525878906,55.631263732910156,57.2906379699707,33.33955383300781,11026212
160,2008-05-30,57.4312629699707,57.65626525878906,55.23751449584961,55.4625129699707,32.27570343017578,4023430
161,2008-06-02,55.1250114440918,56.25001525878906,52.3125114440918,53.100013732910156,30.900882720947266,4431595
162,2008-06-03,52.3125114440918,52.8750114440918,50.65313720703125,51.131263732910156,29.75519561767578,6240766
163,2008-06-04,50.9062614440918,51.440635681152344,49.24688720703125,49.5562629699707,28.838651657104492,5762089
164,2008-06-05,49.5000114440918,49.8375129699707,47.8125114440918,49.471885681152344,28.789533615112305,9721099
165,2008-06-06,49.2187614440918,50.990638732910156,48.2343864440918,48.9375114440918,28.478561401367188,6317089
166,2008-06-09,48.3750114440918,49.443763732910156,46.1250114440918,48.26251220703125,28.08574867248535,6500809
167,2008-06-10,47.8125114440918,48.318763732910156,46.8281364440918,47.925010681152344,27.88935089111328,6717902
168,2008-06-11,48.3750114440918,48.9375114440918,47.8125114440918,48.1500129699707,28.020288467407227,2586175
169,2008-06-12,47.5312614440918,48.768760681152344,46.1250114440918,48.487510681152344,28.216690063476562,3244212
170,2008-06-13,48.40313720703125,48.881263732910156,47.6718864440918,48.178138732910156,28.036651611328125,4248430
171,2008-06-16,48.600013732910156,50.6250114440918,48.4312629699707,49.865638732910156,29.018672943115234,4354615
172,2008-06-17,50.568763732910156,51.7500114440918,48.9937629699707,51.35626220703125,29.88611602783203,4736084
173,2008-06-18,51.1875114440918,52.42501449584961,51.1875114440918,51.300010681152344,29.8533992767334,5055019
174,2008-06-19,50.287513732910156,51.1875114440918,49.38751220703125,50.2031364440918,29.215078353881836,4221271
175,2008-06-20,50.6250114440918,50.8218879699707,48.40313720703125,49.050010681152344,28.544034957885742,3837789
176,2008-06-23,48.6562614440918,48.82501220703125,46.85626220703125,47.33438491821289,27.54564094543457,4516050
177,2008-06-24,47.33438491821289,48.037513732910156,45.393760681152344,45.87188720703125,26.694562911987305,5238203
178,2008-06-25,45.0000114440918,45.534385681152344,43.5937614440918,44.60626220703125,25.95803451538086,3933879
179,2008-06-26,44.8593864440918,49.162513732910156,44.8593864440918,47.13751220703125,27.431074142456055,18253250
180,2008-06-27,45.5625114440918,46.57501220703125,44.80313491821289,45.05625915527344,26.21992301940918,6821283
181,2008-06-30,45.02813720703125,45.45001220703125,42.8906364440918,44.1562614440918,25.6961727142334,4596315
182,2008-07-01,44.1562614440918,44.1562614440918,39.45938491821289,41.034385681152344,23.879430770874023,6202295
183,2008-07-02,41.0625114440918,43.284385681152344,39.74063491821289,42.83438491821289,24.926925659179688,5245963
184,2008-07-03,42.4687614440918,42.83438491821289,40.5000114440918,41.70938491821289,24.27224349975586,4726793
185,2008-07-04,41.0625114440918,43.08750915527344,40.7812614440918,42.27188491821289,24.599586486816406,4862814
186,2008-07-07,42.83438491821289,44.94375991821289,42.83438491821289,43.200008392333984,25.13969612121582,5528014
187,2008-07-08,39.93750762939453,45.5625114440918,39.93750762939453,44.46563720703125,25.876216888427734,8354280
188,2008-07-09,45.05625915527344,47.75625991821289,45.05625915527344,47.55938720703125,27.67658042907715,6860769
189,2008-07-10,47.55938720703125,50.23126220703125,46.237510681152344,49.6406364440918,28.887739181518555,7216175
190,2008-07-11,50.1187629699707,50.737510681152344,46.91250991821289,47.27813720703125,27.512903213500977,6040791
191,2008-07-14,46.1250114440918,48.9937629699707,46.1250114440918,47.30625915527344,27.52927589416504,5942149
192,2008-07-15,46.1250114440918,46.63125991821289,45.0000114440918,45.33750915527344,26.383586883544922,3693378
193,2008-07-16,45.33750915527344,46.1250114440918,43.340633392333984,44.10000991821289,25.663436889648438,6973872
194,2008-07-17,45.0000114440918,46.6875114440918,45.0000114440918,46.35000991821289,26.972789764404297,5038238
195,2008-07-18,47.19375991821289,49.331260681152344,45.815635681152344,48.9375114440918,28.478561401367188,5983177
196,2008-07-21,49.7812614440918,52.00313949584961,48.96563720703125,51.693763732910156,30.0825252532959,8754188
197,2008-07-22,51.693763732910156,54.2812614440918,51.2437629699707,53.803138732910156,31.310047149658203,12631056
198,2008-07-23,56.193763732910156,58.725013732910156,55.1812629699707,57.600013732910156,33.51959228515625,12798869
199,2008-07-24,52.115638732910156,58.66876220703125,52.115638732910156,55.57501220703125,32.34115982055664,10764301
200,2008-07-25,54.9843864440918,57.48751449584961,53.5781364440918,55.6875114440918,32.406639099121094,10710381
201,2008-07-28,55.6875114440918,56.78438949584961,54.6187629699707,55.23751449584961,32.14476776123047,5533881
202,2008-07-29,54.0000114440918,54.8437614440918,52.5937614440918,53.0156364440918,30.851781845092773,5145929
203,2008-07-30,53.4937629699707,55.6875114440918,53.4937629699707,55.23751449584961,32.14476776123047,7354746
204,2008-07-31,56.193763732910156,56.193763732910156,52.5937614440918,53.2968864440918,31.01544761657715,6006517
205,2008-08-01,52.4531364440918,55.068763732910156,50.6250114440918,54.8437614440918,31.915632247924805,4699412
206,2008-08-04,53.74688720703125,56.193763732910156,53.74688720703125,55.1812629699707,32.112037658691406,4301346
207,2008-08-05,55.4062614440918,58.07814025878906,54.8437614440918,57.65626525878906,33.552337646484375,9161115
208,2008-08-06,59.709388732910156,59.709388732910156,55.80001449584961,56.193763732910156,32.70124816894531,8616591
209,2008-08-07,54.30938720703125,57.318763732910156,54.30938720703125,56.053138732910156,32.619415283203125,4809365
210,2008-08-08,55.4062614440918,56.475013732910156,54.9000129699707,55.09688949584961,32.06293869018555,4883824
211,2008-08-11,55.80001449584961,56.41876220703125,55.1812629699707,55.6031379699707,32.3575439453125,2714705
212,2008-08-12,55.9687614440918,56.25001525878906,54.225013732910156,54.646888732910156,31.801057815551758,5801276
213,2008-08-13,54.0000114440918,55.4062614440918,53.5781364440918,54.87188720703125,31.931991577148438,2754609
214,2008-08-14,54.5625114440918,55.1250114440918,53.4375114440918,53.55001449584961,31.162748336791992,2566362
215,2008-08-18,53.4375114440918,54.5625114440918,52.42501449584961,52.9312629699707,30.802675247192383,2963058
216,2008-08-19,52.84688949584961,53.1562614440918,50.878135681152344,51.9468879699707,30.229829788208008,2941144
217,2008-08-20,52.3125114440918,52.959388732910156,52.1718864440918,52.537513732910156,30.573537826538086,3319410
218,2008-08-21,52.3125114440918,52.84688949584961,51.35626220703125,51.975013732910156,30.24620819091797,4138486
219,2008-08-22,53.7750129699707,53.7750129699707,50.1187629699707,51.440635681152344,29.935224533081055,4139879
220,2008-08-25,52.70626449584961,52.70626449584961,51.63751220703125,52.00313949584961,30.2625675201416,2034227
221,2008-08-26,51.4687614440918,52.256263732910156,51.131263732910156,52.0875129699707,30.31167221069336,1489491
222,2008-08-27,52.3687629699707,52.7343864440918,50.7656364440918,51.0468864440918,29.70608901977539,4297168
223,2008-08-28,51.1875114440918,51.7500114440918,49.6406364440918,50.287513732910156,29.264175415039062,7382078
224,2008-08-29,51.1875114440918,52.56563949584961,50.9625129699707,52.3687629699707,30.4753360748291,2219080
225,2008-09-01,51.862510681152344,52.1718864440918,50.9062614440918,51.9468879699707,30.458847045898438,3417069
226,2008-09-02,52.3125114440918,54.9000129699707,51.862510681152344,54.67501449584961,32.05846405029297,5030404
227,2008-09-04,54.0562629699707,54.506263732910156,53.0718879699707,53.521888732910156,31.382341384887695,2813325
228,2008-09-05,52.8750114440918,52.9312629699707,51.7500114440918,52.34063720703125,30.689725875854492,3330688
229,2008-09-08,55.1250114440918,57.318763732910156,54.5625114440918,55.09688949584961,32.30583572387695,8377948
230,2008-09-09,55.09688949584961,55.7437629699707,54.02813720703125,55.29376220703125,32.42127227783203,3737279
231,2008-09-10,55.01251220703125,55.7437629699707,54.2812614440918,54.81563949584961,32.140926361083984,3847698
232,2008-09-11,54.5625114440918,54.5625114440918,52.9312629699707,53.3531379699707,31.283390045166016,2567354
233,2008-09-12,53.7187614440918,55.350013732910156,53.0156364440918,53.88751220703125,31.596717834472656,6093354
234,2008-09-15,51.91876220703125,52.7343864440918,48.96563720703125,50.4843864440918,29.601314544677734,6770268
235,2008-09-16,48.5156364440918,51.91876220703125,47.8125114440918,51.4687614440918,30.178497314453125,4654621
236,2008-09-17,52.20001220703125,52.20001220703125,49.5000114440918,50.146888732910156,29.403427124023438,4674190
237,2008-09-18,49.5000114440918,51.018760681152344,46.43438720703125,50.034385681152344,29.33745574951172,6603710
238,2008-09-19,51.21563720703125,53.3531379699707,50.6250114440918,53.0718879699707,31.11848258972168,9821730
239,2008-09-22,54.5625114440918,56.81251525878906,51.49688720703125,51.91876220703125,30.442346572875977,4162514
240,2008-09-23,51.300010681152344,52.4531364440918,50.3437614440918,51.300010681152344,30.07955551147461,6569683
241,2008-09-24,51.4687614440918,53.04376220703125,50.79376220703125,52.48126220703125,30.772174835205078,5730103
242,2008-09-25,52.62188720703125,52.84688949584961,49.6406364440918,50.850013732910156,29.815690994262695,10926783
243,2008-09-26,51.131263732910156,51.131263732910156,49.162513732910156,50.034385681152344,29.33745574951172,4967945
244,2008-09-29,51.4687614440918,51.4687614440918,47.2500114440918,48.178138732910156,28.249046325683594,7859964
245,2008-09-30,45.5625114440918,50.0625114440918,45.5625114440918,48.26251220703125,28.29852294921875,6616439
246,2008-10-01,48.881263732910156,50.3437614440918,47.89688491821289,49.865638732910156,29.238508224487305,3743739
247,2008-10-03,50.1187629699707,51.1875114440918,49.2187614440918,50.568763732910156,29.65079116821289,4681406
248,2008-10-06,50.006263732910156,50.6250114440918,48.5156364440918,49.52813720703125,29.040626525878906,5560277
249,2008-10-07,49.5000114440918,52.256263732910156,49.5000114440918,51.159385681152344,29.997100830078125,9928258
250,2008-10-08,49.443763732910156,51.1875114440918,47.30625915527344,50.7656364440918,29.766223907470703,9985473
251,2008-10-10,50.568763732910156,51.6093864440918,46.71563720703125,50.456260681152344,29.584819793701172,9025179
252,2008-10-13,50.709388732910156,51.862510681152344,50.37188720703125,51.4687614440918,30.178497314453125,6805621
253,2008-10-14,51.7500114440918,53.381263732910156,49.8375129699707,50.23126220703125,29.452890396118164,5099383
254,2008-10-15,49.95001220703125,50.878135681152344,49.2750129699707,49.80938720703125,29.20551872253418,5495022
255,2008-10-16,49.10626220703125,49.10626220703125,46.9687614440918,47.89688491821289,28.08414649963379,6651066
256,2008-10-17,48.881263732910156,49.2187614440918,43.65000915527344,44.2968864440918,25.973297119140625,5586092
257,2008-10-20,44.46563720703125,46.57501220703125,43.39688491821289,44.80313491821289,26.270137786865234,7922965
258,2008-10-21,45.253135681152344,47.5312614440918,43.8750114440918,45.16876220703125,26.484521865844727,8047276
259,2008-10-22,44.7187614440918,45.05625915527344,42.27188491821289,42.69375991821289,25.033309936523438,5408099
260,2008-10-23,41.6250114440918,42.018760681152344,39.99375915527344,40.612510681152344,23.81297492980957,6641370
261,2008-10-24,39.37500762939453,39.93750762939453,34.87500762939453,35.35313415527344,20.729167938232422,9905588
262,2008-10-27,34.70625686645508,34.87500762939453,29.25000762939453,32.62500762939453,19.12953758239746,12878172
